zinc_id,smiles
ZINC000004634575,CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1
ZINC000013436892,CNC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1
ZINC000013436895,CNC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1
ZINC000013473857,O[C@H](c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1
ZINC000013473858,O[C@@H](c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1
ZINC000045371167,O=S(=O)(c1ccc(F)cc1)N(CCCN1CCN(c2ccccc2)CC1)CC1CCCCC1
ZINC000049766844,O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)CC1CCCCC1
ZINC000072106237,Cc1cccc(N2CCN(CCCNC(=O)c3cn(-c4ccccc4)c(-c4ccccc4)n3)CC2)c1C
ZINC000103268612,O=c1oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc2c2c1CCC2
ZINC000000595350,O=C1[C@H]2CCCN2C(=O)CN1CN1CCN(c2cccc3ccccc23)CC1
ZINC000028475410,O=C1[C@@H]2CCCN2C(=O)CN1CN1CCN(c2cccc3ccccc23)CC1
ZINC000028886902,Cc1cccc(N2CCN(CCCSc3ccccc3)CC2)c1
ZINC000034801074,COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21
ZINC000049071382,CC1(C)CCC(Oc2cc(F)c(CNC(=O)[C@@H]3CCCN3)cc2F)CC1
ZINC000064540458,O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21
ZINC000072106408,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C)CC1
ZINC000013737384,COc1cc(CCNCc2ccc(C)cc2)c(OC)cc1Br
ZINC000013741506,Fc1ccc(N2CCN(CCCCc3c[nH]c4ccccc34)CC2)cc1
ZINC000013862727,CN1CCCC[C@@H]1c1c(-c2ccccc2)[nH]c2ccccc12
ZINC000013862728,CN1CCCC[C@H]1c1c(-c2ccccc2)[nH]c2ccccc12
ZINC000026573916,COc1ccccc1N1CCN(CCCCc2ccc3c(c2)COC(=O)N3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1
ZINC000026575573,Nc1cccc(-c2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2)n1
ZINC000027442206,C[C@H]1N(C)CCc2cc(Cl)c(O)cc2[C@@]1(C)c1ccccc1
ZINC000027561273,CC(C)NC1(C(N)=O)CCN(CCCC(=O)c2ccc(F)cc2)CC1
ZINC000028529331,O=C(N[C@H]1CCN(Cc2ccc(F)cc2)C1)c1ccc(-c2cccs2)cc1
ZINC000028821720,COC(=O)c1c2c(c(C[C@@H](C)N)c3c1OCC3)OCC2
ZINC000036270439,O=S(=O)(c1cccc(F)c1)N1CCC(CCc2ccc(F)cc2F)CC1
ZINC000059796557,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
ZINC000064548733,Cc1c(OCCCCN2CCN(c3cccc4cc(F)ccc34)CC2)ccc2c1C(=O)NC2
ZINC000072105992,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1
ZINC000101068719,Cc1ccc(C2=CC(NC(C)(C)C)=NCCN2)c(F)c1
ZINC000114598564,Cc1c(S(=O)(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccc(F)cc12
ZINC000114600788,O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1
ZINC000145748168,O=C(CCCN1CC[C@H]2c3cccc4c3N(CCO4)[C@H]2CC1)c1ccc(F)cc1
ZINC000169307597,CCCCN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12
ZINC000170112502,Fc1ccc(C2=CCN([C@@H]3CC[Si](c4ccccc4)(c4ccccc4)C3)CC2)cc1
ZINC000170112505,Fc1ccc(C2=CCN([C@H]3CC[Si](c4ccccc4)(c4ccccc4)C3)CC2)cc1
ZINC000003827164,Cc1ccc(N2CCN(CC[C@@H]3NC(=O)c4ccccc43)CC2)cc1C
ZINC000027629236,Nc1ccc(O[C@@H](CCC(=O)C2CCN(c3ccc(F)cc3)CC2)c2ccc(F)cc2)cc1
ZINC000027629242,Nc1ccc(O[C@H](CCC(=O)C2CCN(c3ccc(F)cc3)CC2)c2ccc(F)cc2)cc1
ZINC000043130453,CC(=O)c1cccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)c1
ZINC000101069859,CCC(C)(CC)NC1=NCCNC(c2ccccc2F)=C1
ZINC000028136784,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@@H](O)CC3)CC1
ZINC000064549008,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21
ZINC000101074666,CCC(C)(CC)NC1=NCCNC(c2ccc(C)cc2)=C1
ZINC000001530741,CNCCC=C1c2ccccc2CCc2ccccc21
ZINC000012356172,O=C1C[C@@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2sccc21
ZINC000012356173,O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2sccc21
ZINC000013472074,O=S(=O)(c1ccccc1)C1CCN(CCCc2ccccc2)CC1
ZINC000013487999,Nc1ccc(F)cc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3
ZINC000013611467,CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1
ZINC000013737381,COc1cc(CCNCc2ccc(Cl)cc2)c(OC)cc1Br
ZINC000026954229,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1
ZINC000028523812,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1
ZINC000028652706,CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCCN1CCN(c2cccc(Cl)c2)CC1
ZINC000035826729,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)c1
ZINC000038424857,c1ccc2c(N3CCN(CCc4ccc5nc[nH]c5c4)CC3)cccc2c1
ZINC000040406156,O=C1CC2(CCCCC2)C(=O)N1CCN1CCN(c2cccc(Cl)c2)CC1
ZINC000045353570,Fc1ccc(F)c(CO[C@H]2CCc3ccc(N4CCNCC4)nc32)c1
ZINC000049035688,CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(F)c3)cc2-c2ccnn2C)CC1
ZINC000072106557,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(OC)cc1
ZINC000114600627,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1
ZINC000028711319,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc(=O)[nH]2)cc1
ZINC000028711341,O=C(NC[C@@H](O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1
ZINC000028711342,O=C(NC[C@H](O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1
ZINC000000598509,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1
ZINC000004343105,COc1ccc(CNCCc2c[nH]c3ccc(OC)cc23)cc1
ZINC000013436898,NC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1
ZINC000013436902,NC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1
ZINC000013436905,NC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1
ZINC000013436908,NC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1
ZINC000013472077,Fc1ccc(CCN2CCC3(C=Cc4cc(F)ccc4O3)CC2)c(F)c1
ZINC000013472081,O=C1c2ccc(Cl)cc2CCC12CCN(CCc1ccccc1)CC2
ZINC000013526513,O=C(CCCN1CCc2c([nH]c3ccccc23)C1)c1ccccc1
ZINC000013737374,COc1cc(CCN(C)C)c(OC)cc1Br
ZINC000013737385,COc1cc(CCNCc2ccc(N)cc2)c(OC)cc1Br
ZINC000013740709,CCCC[C@@H](C)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000013793998,CC(C)n1cc2c3c(cccc31)[C@H]1C=C(COC(=O)C3CCCCC3)CN(C)[C@@H]1C2
ZINC000013839364,O=c1c2ccccc2ncn1CCCN1CCN(c2cccc(Cl)c2)CC1
ZINC000022778615,CN1CCCN([C@@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1
ZINC000026577113,COc1ccccc1N1CCN(CCCCc2ccc3c(c2)oc(=O)n3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1
ZINC000026663888,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@H]2O1
ZINC000026663897,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1
ZINC000028132105,C[C@@H]1CNCCc2cc(Cl)c(Cl)cc21
ZINC000028132112,C[C@H]1CNCCc2cc(Cl)c(Cl)cc21
ZINC000028529653,O=C(N[C@H]1CCN(Cc2ccc(F)c(F)c2)C1)c1ccc(-c2cccs2)cc1
ZINC000036520297,C[C@@H]1CNCCN1c1ccc2c(n1)[C@@H](OCc1cc(F)ccc1F)CC2
ZINC000038352832,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@@H]2O1
ZINC000058492651,CN1CCCN([C@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1
ZINC000064446477,O=C(O)C1CN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000064446479,O=C(O)C1CN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000065011438,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@@H]2O1
ZINC000071297031,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)nc2N1
ZINC000103231777,O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2cc(-c3ccccc3)ccc21
ZINC000103231779,O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2cc(-c3ccccc3)ccc21
ZINC000169349766,OCc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1
ZINC000022925178,O=C(CCCN1CCN(C[C@@H]2CC(=O)c3ccsc3C2)CC1)c1ccc(F)cc1
ZINC000022925183,O=C(CCCN1CCN(C[C@H]2CC(=O)c3ccsc3C2)CC1)c1ccc(F)cc1
ZINC000027628459,Nc1ccc(O[C@@H](CCC(=O)C2CCN(c3ccc(F)cc3)CC2)c2ccccc2)cc1
ZINC000027628465,Nc1ccc(O[C@H](CCC(=O)C2CCN(c3ccc(F)cc3)CC2)c2ccccc2)cc1
ZINC000045260898,C[C@H]1CCC[C@@H](C)N1CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C
ZINC000045369014,COc1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3OC)CC2)CC2CCCCC2)cc1
ZINC000064548736,Cc1c(OCCCN2CCN(c3cccc4cccc(F)c34)CC2)ccc2c1C(=O)NC2
ZINC000103261193,O=c1oc2cc(OCCCCN3CCC(c4nc5ccccc5o4)CC3)ccc2c2c1CCC2
ZINC000013756932,COc1ccc(C[C@@H]2NCCc3c2[nH]c2ccc(C)cc32)c(Br)c1OC
ZINC000013756933,COc1ccc(C[C@H]2NCCc3c2[nH]c2ccc(C)cc32)c(Br)c1OC
ZINC000103268592,O=c1oc2cc(OCCCCN3CCN(c4ccc(F)cc4)CC3)ccc2c2c1CCC2
ZINC000299819476,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccco1
ZINC000012356306,O=C(NCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1nsc2ccccc12
ZINC000013758616,CN(C)CCOc1cn(-c2ccc(F)cc2)c2cc(Cl)ccc12
ZINC000013782780,C[C@@H](CCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1
ZINC000013782781,C[C@H](CCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1
ZINC000013794010,CC(C)n1cc2c3c(cccc31)[C@H]1C=C(COC(=O)C3CCCCCC3)CN(C)[C@@H]1C2
ZINC000013809611,COc1cc(C[C@@H](C)N)ccc1CCCc1ccccc1
ZINC000013809612,COc1cc(C[C@H](C)N)ccc1CCCc1ccccc1
ZINC000026964657,Cc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4n3)CC2)c1
ZINC000028889281,O=S(=O)(c1ccc(F)cc1)c1ccc(/C=C/c2ccc(F)cc2)nc1
ZINC000029124687,Cc1nn(C[C@H](C)N)c2c1ccc1occc12
ZINC000058631793,CCCn1c(-c2ccccc2)cc(C(=O)N(C)CCCN2CCN(c3cccc(C)c3C)CC2)c1C
ZINC000064526899,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)cc21
ZINC000072106488,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1F
ZINC000114601273,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(F)c(Cl)c1
ZINC000142122346,CN1CCN2c3c(cccc31)[C@H]1CCN(CCCC(=O)c3ccc(F)cc3)CC[C@H]12
ZINC000299837697,O=C(NCCCCN1CCN(c2ccc(O)cc2)CC1)c1cc2ccccc2cn1
ZINC000013530530,Fc1ccccc1O[C@@H](CCN1CCN(c2noc3ccccc23)CC1)c1ccccc1
ZINC000013530533,Fc1ccccc1O[C@H](CCN1CCN(c2noc3ccccc23)CC1)c1ccccc1
ZINC000013585292,COc1cc([C@@H](OC)[C@H](C)N)c(OC)cc1Br
ZINC000022778669,CN1CCN([C@@H]2Cn3cccc3Sc3ccccc32)CC1
ZINC000026662718,CN1CCN(C[C@@H]2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1
ZINC000026662724,CN1CCN(C[C@H]2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1
ZINC000028948412,Cn1ncc2c1C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O
ZINC000028948413,Cn1ncc2c1C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O
ZINC000028948427,Cc1noc2c1C(=O)C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2
ZINC000028948429,Cc1noc2c1C(=O)C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2
ZINC000029055372,O=C1Nc2ccccc2[C@@H]1CCCCN1CCN(c2ccc(Cl)cc2)CC1
ZINC000040954905,O=C1C[C@@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2oc(-c3ccccc3)cc21
ZINC000040954907,O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2oc(-c3ccccc3)cc21
ZINC000095541575,O=C1Nc2ccccc2[C@H]1CCCCN1CCN(c2ccc(Cl)cc2)CC1
ZINC000013737885,CN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1noc2ccccc12
ZINC000013793950,CC(C)n1cc2c3c(cccc31)C1=C[C@@H](COC(=O)C3CCCCCC3)CN(C)[C@@H]1C2
ZINC000028122515,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@@H](O)CCC3)CC1
ZINC000045252923,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCNCC1
ZINC000096928456,Fc1ccc(Nc2nc(N3CCN(c4ccc(F)cc4)CC3)nc3[nH]ncc23)cc1
ZINC000000003219,c1ccc2c(c1)cc1n2CCNCC1
ZINC000000026677,CN(C)CCc1cccc2c1ccn2S(=O)(=O)c1ccccc1
ZINC000001530688,CNCCCC12CCC(c3ccccc31)c1ccccc12
ZINC000001888141,Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1
ZINC000012356010,c1ccc(-c2[nH]c3ccccc3c2[C@H]2CNCCO2)cc1
ZINC000012356012,c1ccc(-c2[nH]c3ccccc3c2[C@@H]2CNCCO2)cc1
ZINC000013740925,Fc1ccc(CC2CCN(CCc3ccccc3)CC2)cc1
ZINC000013740944,O=c1[nH]c2ccccc2c(=O)n1CCN1CCC(C(c2ccccc2)c2ccccc2)CC1
ZINC000013758607,CCN(CCOc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12)CCN1CCNC1=O
ZINC000013864186,COc1cc(CCCCCc2ccccc2)ccc1CCN
ZINC000022941211,Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1
ZINC000049047825,Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2)ccc1OCCN1CCOCC1
ZINC000058568355,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccccc3F)CC2)n1
ZINC000073297158,O=C(c1cnn2c1CCCC2)N1CCN(CCc2ccc(F)cc2F)CC1
ZINC000101073863,CC(C)(C)NC1=NCCNC(c2ccccc2F)=C1
ZINC000169309779,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCc3n[nH]c4cc(F)ccc34)CC[C@@H]12
ZINC000170112491,Fc1ccc(N2CCN([C@@H]3CC[Si](c4ccc(F)cc4)(c4ccc(F)cc4)C3)CC2)cc1
ZINC000170112494,Fc1ccc(N2CCN([C@H]3CC[Si](c4ccc(F)cc4)(c4ccc(F)cc4)C3)CC2)cc1
ZINC000299837693,O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1cc2ccccc2o1
ZINC000006093913,NCCc1c[nH]c2c(Cl)cccc12
ZINC000028137322,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@H](O)CC3)CC1
ZINC000058569538,O=C(CN1CCN(C(=O)c2n[nH]cc2Cl)CC1)c1ccc(F)cc1
ZINC000068249175,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1
ZINC000000020248,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
ZINC000000020250,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C
ZINC000000056647,C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C
ZINC000000404450,C[C@H](N)Cc1c[nH]c2ccccc12
ZINC000000404451,C[C@@H](N)Cc1c[nH]c2ccccc12
ZINC000002018607,Cn1c2c(c3ccccc31)CCNCC2
ZINC000005765126,COc1cc(C[C@@H](C)N)c(OC)cc1C
ZINC000005765127,COc1cc(C[C@H](C)N)c(OC)cc1C
ZINC000011686487,Cc1c(Cl)ccc2c1N1[C@H](CNC[C@H]1C)C2
ZINC000013530549,COc1ccc(O[C@@H](CCN2CCN(c3noc4ccccc34)CC2)c2ccccc2)cc1
ZINC000013530552,COc1ccc(O[C@H](CCN2CCN(c3noc4ccccc34)CC2)c2ccccc2)cc1
ZINC000013532228,CN1CCN(C2=Cn3c(CO)ccc3Sc3ccccc32)CC1
ZINC000013758602,CN(C)CCCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12
ZINC000013782366,CCCCN1CN(C)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O
ZINC000027559471,CCCN1CN(C)C2(CCN(CCCOc3ccc(F)cc3)CC2)C1=O
ZINC000028222118,C(=C(/c1ccccc1)C1CCN(CCc2ccccc2)CC1)\c1ccccc1
ZINC000028889256,O=S(=O)(c1ccc(F)cc1)c1ccc(CCc2ccc(F)cc2)cn1
ZINC000039829618,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCNC3CCCC3)c12
ZINC000040952715,O=S(=O)(NCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccc2ccccc2c1
ZINC000045355531,Cn1ncc(Br)c1-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1
ZINC000064540831,O=C(CCCN1CCC(O)(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1ccc(F)cc1
ZINC000072104701,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4ccccc4)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C
ZINC000072106152,COc1ccc(-n2cc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)nc2-c2ccccc2)cc1
ZINC000103232436,O=C1c2cc([N+](=O)[O-])ccc2CC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1
ZINC000103232438,O=C1c2cc([N+](=O)[O-])ccc2CC[C@@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1
ZINC000169312227,c1ccc([C@@H]2Oc3ccccc3O[C@@H]2COCCCN2CCC(c3nc4ccccc4s3)CC2)cc1
ZINC000169312229,c1ccc([C@H]2Oc3ccccc3O[C@@H]2COCCCN2CCC(c3nc4ccccc4s3)CC2)cc1
ZINC000169312230,c1ccc([C@@H]2Oc3ccccc3O[C@H]2COCCCN2CCC(c3nc4ccccc4s3)CC2)cc1
ZINC000169312231,c1ccc([C@H]2Oc3ccccc3O[C@H]2COCCCN2CCC(c3nc4ccccc4s3)CC2)cc1
ZINC000013756931,COc1ccc(C[C@@H]2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC
ZINC000026663884,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1
ZINC000026675191,COc1ccc(C[C@H]2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC
ZINC000029055364,CC[C@@]1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21
ZINC000029055368,CC[C@]1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21
ZINC000049763102,COc1ccc(S(=O)(=O)N(CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)CC2CCCCC2)cc1
ZINC000072105261,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1F
ZINC000003782398,O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1
ZINC000013473096,NCC1c2ccccc2Cc2ccccc21
ZINC000013476829,c1ccc(OCCCN2CCc3[nH]c4ccccc4c3C2)cc1
ZINC000013532222,CN1CCN(C2=Cn3c(C=O)ccc3Sc3ccccc32)CC1
ZINC000013650176,O=C1CC2(CC[C@@H](O)C2)CC(=O)N1CC[C@H](O)CN1CCN(c2nsc3ccccc23)CC1
ZINC000013650177,O=C1CC2(CC[C@@H](O)C2)CC(=O)N1CC[C@@H](O)CN1CCN(c2nsc3ccccc23)CC1
ZINC000013650178,O=C1CC2(CC[C@H](O)C2)CC(=O)N1CC[C@H](O)CN1CCN(c2nsc3ccccc23)CC1
ZINC000013650179,O=C1CC2(CC[C@H](O)C2)CC(=O)N1CC[C@@H](O)CN1CCN(c2nsc3ccccc23)CC1
ZINC000013740499,C=CCN1CC=C(C2=Cc3ccccc3Cc3ccccc32)CC1
ZINC000013740942,c1ccc(CCCCN2CCC(=C(c3ccccc3)c3ccccc3)CC2)cc1
ZINC000013758586,CN(CCN1CCNC1=O)Cc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12
ZINC000013782364,CCCN1CN(C)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O
ZINC000013862729,c1ccc(CN2CCC[C@@H](c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1
ZINC000013862730,c1ccc(CN2CCC[C@H](c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1
ZINC000013864198,COc1ccc(CCCc2ccccc2)cc1CCN
ZINC000026575961,COc1ccccc1N1CCN(CCc2ccc3c(c2)sc(=O)n3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1
ZINC000028233043,O=C1/C(=C\c2cccnc2)c2ccccc2N1CCCN1CCN(c2cccc(Cl)c2)CC1
ZINC000028234560,COc1ccc(/C=C2/C(=O)N(CCCN3CCN(c4cccc(Cl)c4)CC3)c3ccccc32)cc1
ZINC000029125294,CCN(CC)c1nc2c(c(-c3ccc(C)cc3)n1)CNCC2
ZINC000029126544,Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CNCC3)cc1
ZINC000038216590,Cc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(C)c4)CC3)CC2)c1
ZINC000040917485,Cc1c(Cn2ncc(N3CCNCC3)cc2=O)cccc1NC(=O)c1ccc(-c2ccccc2)cc1
ZINC000064436534,O=C(O)C[C@H]1CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000064436536,O=C(O)C[C@H]1CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000064447025,O=C(O)[C@H]1CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000064447026,O=C(O)[C@H]1CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000064549374,O=C1NCc2ccc(OCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21
ZINC000072104652,Cc1c(Cl)cccc1N1CCN(C[C@@H](O)CNC(=O)c2nc(-c3ccccc3)n(-c3ccc(F)cc3)c2C)CC1
ZINC000072104696,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)cn1-c1ccc(Cl)cc1
ZINC000072104830,COc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2C)cc1
ZINC000073220413,Clc1ccc(N2CCN(CCCOc3ccccc3)CC2)cc1
ZINC000113502190,CN(C)[C@@H]1Cc2ccccc2[C@@H](C2CCCCC2)C1
ZINC000138756181,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2cccc(Br)c2)C1
ZINC000140968528,O=C(O)C[C@@H]1CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000169322313,Cc1nc2c(o1)C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O
ZINC000169322314,Cc1nc2c(o1)C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O
ZINC000169322328,O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21
ZINC000169322329,O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21
ZINC000169363089,O=C(O)[C@@H]1CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000170112484,Fc1ccc([Si]2(c3ccccc3)CC[C@@H](N3CCN(c4ccccc4)CC3)C2)cc1
ZINC000170112488,Fc1ccc([Si]2(c3ccccc3)CC[C@H](N3CCN(c4ccccc4)CC3)C2)cc1
ZINC000253868718,O=C(O)[C@@H]1CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000253917021,O=C(O)C[C@@H]1CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1
ZINC000013585266,COc1cc([C@@H]2CNCCO2)c(OC)cc1Br
